Gaskin,Shizuko,988791.2696464635,2002-07-07T07:56:41.085Z[UTC]
Melby,Oda,57154.404501829966,2016-10-27T20:35:23.414Z[UTC]
Delara,Lottie,69037.93346349959,2007-06-24T12:52:36.730Z[UTC]
Rumfelt,Migdalia,127782.31132901073,2010-10-18T18:00:01.187Z[UTC]
Middlebrook,Denae,815079.0284868217,2008-01-19T15:01:24.094Z[UTC]
Bradley,Emerald,148477.82555362178,2015-03-15T01:03:44.730Z[UTC]
Natali,Linnie,475163.38515330234,2007-04-18T04:30:39.182Z[UTC]
Benitez,Delbert,864024.4601130146,2009-03-03T08:40:10.097Z[UTC]
Crown,Reggie,213092.7158216291,2000-10-30T21:52:35.400Z[UTC]
Pompei,Dillon,932048.9783171819,2014-03-27T20:45:58.353Z[UTC]
Bass,Doretha,563759.7812843032,2012-07-24T13:39:59.779Z[UTC]
Bryson,Shizuko,123890.07594418176,2014-12-17T05:26:13.493Z[UTC]
Blinn,Windy,26804.285691186902,2005-07-28T11:51:37.688Z[UTC]
Stellhorn,Siu,514887.37219525396,2011-04-27T06:43:35.774Z[UTC]
Easterly,Rodrigo,64937.92462040772,2016-11-06T15:14:05.557Z[UTC]
Goodlow,Ingeborg,973325.3925950911,2010-01-19T04:56:07.770Z[UTC]
Miers,Retha,823463.6312128281,2006-03-12T12:33:35.548Z[UTC]
Chausse,Carolyn,536515.7183803115,2004-12-09T00:20:14.908Z[UTC]
Melby,Luann,278692.305141992,2007-12-25T03:55:45.144Z[UTC]
Wafford,Silvana,646582.5699578358,2000-10-26T23:20:23.818Z[UTC]
Karle,Bobby,970224.4872233297,2013-12-18T10:05:32.591Z[UTC]
Knaus,Layne,681809.2101019621,2012-12-28T10:15:30.405Z[UTC]
Selley,Doyle,767502.1501838528,2006-12-03T01:41:46.259Z[UTC]
Rosario,Kena,629397.2446608654,2009-02-23T07:02:26.287Z[UTC]
Wingler,Kathline,93127.36811196999,2016-06-12T08:56:46.702Z[UTC]
Spindler,Jonie,636189.3090384253,2014-10-08T06:31:05.704Z[UTC]
Blinn,Tina,957187.8786543363,2016-10-12T02:29:51.838Z[UTC]
Wafford,Joline,449.37866892982856,2011-04-29T00:16:52.123Z[UTC]
Krzeminski,Jacquelynn,462970.73350149463,2007-09-13T06:20:57.004Z[UTC]
Middlebrook,Ingrid,230622.14388610533,2003-08-11T21:37:36.452Z[UTC]
Billick,Chun,638062.9754700521,2000-10-23T11:46:24.724Z[UTC]
Middlebrook,Domingo,999387.3679792166,2015-08-03T16:32:52.567Z[UTC]
Dawes,Joline,258807.39575706777,2002-04-28T01:45:21.023Z[UTC]
Cox,Loretta,13754.98085437611,2011-05-28T14:51:49.008Z[UTC]
Selley,Nohemi,945804.2519632007,2003-10-18T22:29:24.765Z[UTC]
Colone,Joline,385214.9850828326,2005-05-27T06:47:27.143Z[UTC]
Bradley,Rodrigo,417240.7069728138,2008-03-19T01:33:13.874Z[UTC]
Brickey,Kena,97438.46340570209,2014-07-12T20:07:50.462Z[UTC]
Hawley,Tasha,912676.6411726808,2004-11-05T09:56:57.710Z[UTC]
Wingler,Shizuko,511552.83264710393,2006-05-11T01:28:18.532Z[UTC]
Vanderpol,Orville,-19728.102280577663,2001-05-13T02:13:16.470Z[UTC]
Bryer,Delbert,967604.3898564251,2002-08-29T15:30:23.786Z[UTC]
Spindler,Ingrid,54014.44018952927,2012-01-27T07:34:35.908Z[UTC]
Skowron,Jesusa,-23374.33151247067,2004-02-23T05:14:16.030Z[UTC]
Burch,Season,390701.04316597304,2010-10-19T22:06:07.995Z[UTC]
Vital,Mack,-40061.31236572122,2014-09-15T04:20:05.090Z[UTC]
Goodlow,Kristin,14049.105518949735,2002-01-20T21:47:52.279Z[UTC]
Nazzaro,Hobert,969773.1119222287,2006-10-28T06:30:17.766Z[UTC]
Frame,Doyle,195935.19917386197,2007-03-22T18:41:35.107Z[UTC]
Byrne,Rey,887195.3286642341,2013-03-10T23:00:39.190Z[UTC]
Trevathan,Bradley,601912.9162906855,2001-03-16T11:32:04.761Z[UTC]
Illingworth,Shu,680014.5186855552,2015-03-10T09:26:03.741Z[UTC]
Gudger,Carrol,940120.7327158895,2008-09-18T06:39:41.560Z[UTC]
Bryson,Sam,609200.4956786036,2011-08-29T21:45:59.912Z[UTC]
Loaiza,Beatriz,209197.475302194,2013-11-14T05:15:48.269Z[UTC]
Radigan,Makeda,21935.474240046722,2011-02-11T06:49:40.375Z[UTC]
Mcgarry,Truman,-32028.061149670215,2004-03-21T10:07:33.310Z[UTC]
Bourgoin,Alena,481935.4842452728,2003-05-26T09:34:55.231Z[UTC]
Geller,Lauran,766677.8649668819,2001-12-16T15:36:36.913Z[UTC]
Dempster,Stefan,96136.45150787185,2004-01-12T01:12:13.487Z[UTC]
Searight,Venessa,234509.8632768598,2007-11-02T16:33:31.822Z[UTC]
Yokum,Enid,112981.32802710775,2004-12-10T01:03:17.776Z[UTC]
Schoenrock,Jacquelynn,133205.5560967333,2013-11-05T10:12:26.349Z[UTC]
Hagerman,Yael,55058.219256026394,2013-02-25T19:44:06.384Z[UTC]
Besaw,Freda,576405.283750392,2008-09-18T01:22:46.707Z[UTC]
Eberhard,Catina,753319.7242630961,2002-05-29T07:18:37.793Z[UTC]
Gudger,Kathline,232627.67054191488,2016-06-16T08:09:13.928Z[UTC]
Knaus,Fredricka,933612.6370586096,2015-05-06T13:07:53.615Z[UTC]
Sheller,Makeda,694240.3503637097,2014-06-11T09:45:54.337Z[UTC]
Amico,Felicia,735971.4337304266,2015-02-19T07:14:38.518Z[UTC]
Barto,Edelmira,780808.7968254254,2008-04-11T17:43:23.658Z[UTC]
Schoenrock,Luann,511438.857143529,2015-09-22T10:18:47.988Z[UTC]
Rosson,Fredricka,281889.98317275115,2016-12-18T23:20:22.324Z[UTC]
Unknow,Marguerita,475522.01254918345,2000-09-26T07:13:36.579Z[UTC]
Husband,Shu,399320.1706032192,2014-12-27T20:57:29.910Z[UTC]
Brickey,Ingeborg,-45298.07740519358,2007-12-10T00:43:06.363Z[UTC]
Nazzaro,Migdalia,947144.5338127086,2016-11-08T08:22:41.753Z[UTC]
Canton,Jesusa,-23125.032420272644,2007-12-25T10:59:47.975Z[UTC]
Mancino,Caitlin,464885.39337810583,2008-04-02T08:39:29.348Z[UTC]
Wafford,Nadene,840906.1118148228,2008-01-09T21:21:29.229Z[UTC]
Ballesteros,Sam,197905.3883838527,2001-05-05T02:47:16.775Z[UTC]
Broaddus,Quincy,756980.6718059359,2001-12-22T08:50:57.082Z[UTC]
Vital,Armando,289761.435160415,2010-11-14T14:48:51.644Z[UTC]
Gianni,Else,778004.6929735746,2007-08-10T21:07:36.009Z[UTC]
Viger,Loretta,72664.29353994683,2002-12-24T07:37:41.559Z[UTC]
Nowland,Neal,-37389.01824562449,2013-02-02T20:23:42.252Z[UTC]
Clutter,Ingeborg,33966.47465499419,2012-08-25T00:48:02.227Z[UTC]
Spindler,Bertha,559281.3051113331,2008-06-17T03:47:17.306Z[UTC]
Alper,Allegra,103649.30385227912,2015-12-17T21:01:41.008Z[UTC]
Besse,Ingrid,582917.603932342,2008-05-28T03:55:07.616Z[UTC]
Geller,Issac,288665.73070537683,2012-04-03T16:44:09.576Z[UTC]
Gambrel,Joline,381744.39992572507,2014-02-09T17:48:23.488Z[UTC]
Rients,Velda,115251.50043032467,2009-01-06T12:21:46.476Z[UTC]
Canton,Alfreda,871892.3380227049,2010-06-28T14:05:56.938Z[UTC]
Eberhard,Lauran,404891.7935002903,2006-12-08T16:14:50.425Z[UTC]
Gaylord,Will,190691.9101555169,2001-10-03T05:44:38.070Z[UTC]
Boulden,Retha,171585.19449977548,2001-06-25T22:12:06.372Z[UTC]
Delao,Rodrigo,786541.9484499554,2008-08-17T20:07:59.838Z[UTC]
Croff,Samara,987930.0934156304,2010-09-27T05:18:52.831Z[UTC]
Ballesteros,Karry,692466.0750216679,2003-03-15T04:06:45.425Z[UTC]
Viger,Evangelina,106210.52082938593,2012-01-04T16:56:41.349Z[UTC]
Viger,Brittaney,-31916.144947682376,2011-11-21T08:30:57.522Z[UTC]
Cairo,Armando,122012.26019877792,2003-11-06T18:22:07.510Z[UTC]
Niebuhr,Brady,9764.315035156324,2011-06-24T16:35:30.124Z[UTC]
Nowland,Garry,36996.83518793681,2004-03-14T02:17:44.555Z[UTC]
Barto,Weston,401594.69635975675,2005-06-13T20:27:56.351Z[UTC]
Karle,Windy,852076.3639687307,2000-12-22T06:39:51.446Z[UTC]
Rosario,Nohemi,57922.67888297346,2012-01-30T05:16:20.279Z[UTC]
Lafortune,Avery,164733.63294126742,2009-10-11T14:35:43.856Z[UTC]
Nisbet,Onita,666652.9461841781,2003-05-10T21:45:12.613Z[UTC]
Boulden,Darell,866202.5379035332,2003-05-11T07:52:52.992Z[UTC]
Crown,Wilfredo,734220.1861158476,2009-09-13T16:04:49.761Z[UTC]
Rumfelt,Liz,846990.8498226448,2016-11-20T11:46:48.162Z[UTC]
Ballesteros,Hank,556537.4510313324,2007-08-30T11:54:47.632Z[UTC]
Gadson,Jamie,464031.75401947665,2012-10-30T05:28:30.752Z[UTC]
Burtch,Ingrid,13737.983733626323,2012-02-05T11:45:43.807Z[UTC]
Melby,Tina,768074.6497955258,2007-06-21T08:04:59.059Z[UTC]
Wheeless,Samara,832718.5154372916,2014-11-24T15:03:45.972Z[UTC]
Blystone,Avery,94279.7134212043,2008-06-18T17:27:43.544Z[UTC]
Natali,Domingo,605071.7835929103,2015-04-18T16:49:05.435Z[UTC]
Amico,Delbert,933616.1693742045,2012-03-13T06:52:04.495Z[UTC]
Stellhorn,Freda,835186.8708236454,2015-07-07T03:18:43.635Z[UTC]
Alper,Rhiannon,107330.56635128357,2005-11-04T01:34:57.350Z[UTC]
Wingler,Carolyn,425576.67999678873,2007-04-18T11:28:24.458Z[UTC]
Nazzaro,Latoria,535147.7761415892,2007-12-10T23:47:37.085Z[UTC]
Benitez,Siu,391965.8296866218,2009-02-03T18:27:53.361Z[UTC]
Bourgoin,Loretta,83338.11492511546,2016-09-13T14:23:42.999Z[UTC]
Krzeminski,Josefa,691392.6934202361,2006-02-15T14:21:53.754Z[UTC]
Tracey,Garry,918777.5524456258,2013-01-29T22:21:05.249Z[UTC]
Loaiza,Mack,46438.63094688942,2016-12-04T09:58:02.807Z[UTC]
Chausse,Evangelina,392458.5451429708,2006-10-01T20:33:01.697Z[UTC]
Wikoff,Ronda,145425.60071710777,2003-02-27T05:44:36.798Z[UTC]
Ruane,Ewa,755930.1159626897,2005-07-08T17:04:02.045Z[UTC]
Geller,Windy,649690.7688298307,2015-09-12T05:18:43.955Z[UTC]
Trevathan,Rey,-13633.845236814508,2013-06-05T14:43:13.266Z[UTC]
Vital,Bertha,987545.7801844879,2005-02-28T05:03:51.906Z[UTC]
Fansler,Oda,760777.7543816003,2015-01-22T16:59:12.778Z[UTC]
Wingler,Carlo,980634.4180422412,2015-10-03T20:49:11.411Z[UTC]
Trevathan,Saran,443136.7296036889,2008-08-11T12:44:40.427Z[UTC]
Hagen,Windy,15742.77820240261,2003-11-02T16:33:59.913Z[UTC]
Carrasco,Madeleine,573408.0282534314,2003-11-16T18:52:57.259Z[UTC]
Wheeless,Cara,360537.9269563945,2008-12-20T22:29:36.286Z[UTC]
Amico,Shizuko,377688.4129411875,2014-03-23T22:20:42.347Z[UTC]
Alper,Vertie,-47072.967150896475,2008-03-18T21:54:34.530Z[UTC]
Gudger,Jesusa,88624.10302821195,2004-01-25T20:24:29.513Z[UTC]
Besse,Sonny,77268.06762715188,2015-09-16T17:51:44.089Z[UTC]
Clayton,Robbin,520561.7671197733,2003-09-27T13:20:43.645Z[UTC]
Gudger,Lannie,363161.241449511,2013-07-05T02:10:54.280Z[UTC]
Trevathan,Siu,908418.6751434699,2015-02-22T15:44:19.052Z[UTC]
Rosson,Sindy,891300.0730853609,2014-02-23T08:58:56.705Z[UTC]
Barnette,Rodrigo,848025.6700903251,2004-02-13T12:34:47.684Z[UTC]
Shane,Samara,45992.339510459045,2002-11-27T00:38:25.539Z[UTC]
Easterly,Kathline,76114.59782875104,2012-01-26T16:31:07.298Z[UTC]
Middlebrook,Karry,368946.80890662625,2006-09-19T23:30:30.663Z[UTC]
Viger,Jonas,603822.6573399524,2000-04-13T05:47:14.280Z[UTC]
Crown,Madeleine,307293.1852011215,2004-09-28T12:12:12.810Z[UTC]
Bryer,Fumiko,516242.21582273766,2001-07-08T20:47:32.326Z[UTC]
Simone,Tina,651690.5694342244,2016-03-12T13:28:26.155Z[UTC]
Loaiza,Alena,256408.0618761881,2016-04-10T17:34:38.905Z[UTC]
Buckler,Jamie,805524.7945141563,2009-11-28T14:15:53.452Z[UTC]
Luc,Yael,708127.788936808,2004-01-05T12:20:11.267Z[UTC]
Dishner,Avery,385467.4479229197,2004-10-16T13:40:47.837Z[UTC]
Besaw,Ocie,-14634.410850726337,2012-06-08T17:03:56.762Z[UTC]
Ballesteros,Quincy,850549.4239490202,2007-12-11T07:36:46.937Z[UTC]
Carrasco,Tamala,404211.55005942326,2013-09-30T08:10:11.817Z[UTC]
Spindler,Assunta,562466.8908879249,2012-11-28T15:49:39.143Z[UTC]
Bryson,Carrol,317652.1742471505,2002-07-15T17:09:30.071Z[UTC]
Simone,Loretta,167387.28997441483,2013-10-23T04:15:56.405Z[UTC]
Goodlow,Angelia,461290.4751997967,2005-06-23T03:17:02.795Z[UTC]
Krzeminski,Asa,36920.79096234664,2013-10-01T20:15:57.018Z[UTC]
Mcdougald,Neal,985022.6560915536,2001-07-02T19:26:05.948Z[UTC]
Deblois,Samara,467328.0606380477,2004-06-02T00:43:07.742Z[UTC]
Fansler,Lonny,275853.54782035446,2003-08-23T12:27:26.515Z[UTC]
Steenbergen,Lottie,-28709.628323663455,2014-11-09T02:59:21.066Z[UTC]
Delara,Carlo,705166.8367751569,2001-10-11T16:27:41.726Z[UTC]
Crown,Natalia,420927.85153858725,2011-12-02T14:39:49.505Z[UTC]
Barto,Eli,129866.3320279069,2001-04-11T07:50:48.419Z[UTC]
Cox,Christie,366221.9511702317,2002-05-09T08:43:30.925Z[UTC]
Shane,Quincy,230075.99004629493,2004-02-14T10:52:41.841Z[UTC]
Nazzaro,Felicia,723924.8923248023,2006-06-25T00:23:55.026Z[UTC]
Gaskin,Tina,30185.61757105161,2015-03-01T05:17:23.136Z[UTC]
Croff,Freda,-41255.68540814147,2002-11-13T20:12:19.317Z[UTC]
Barto,Truman,708707.4737292015,2012-02-07T01:53:42.882Z[UTC]
Niebuhr,Shu,11338.86402559324,2005-12-11T21:13:00.619Z[UTC]
Niehaus,Venessa,272066.2262728515,2005-11-19T14:36:59.128Z[UTC]
Husband,Jonie,547993.9528715394,2011-07-17T10:31:53.978Z[UTC]
Amico,Garry,847044.2817853071,2008-09-17T04:55:28.778Z[UTC]
Lipka,Joline,37614.33080240927,2015-08-20T21:46:38.082Z[UTC]
Goulding,Emerald,747694.3772817752,2001-11-13T07:04:02.023Z[UTC]
Vital,Rodrigo,179923.55910250678,2010-12-11T20:07:18.712Z[UTC]
Wingler,Orville,211280.46143141726,2013-05-26T00:53:04.939Z[UTC]
Rosario,Windy,552158.192585912,2003-06-15T13:54:03.367Z[UTC]
Blinn,Retha,147820.34858680272,2014-04-15T02:38:58.894Z[UTC]
Gambrel,Carolyn,876823.0036099908,2001-02-28T12:10:31.385Z[UTC]
Besaw,Silvana,997557.9771778212,2011-10-09T02:11:08.678Z[UTC]
Dempster,Makeda,376475.7630529561,2012-11-29T17:35:37.375Z[UTC]
Niebuhr,Jacquelynn,-756.9808707764241,2000-10-13T09:42:49.388Z[UTC]
Sheller,Marita,140126.02944335013,2013-12-01T10:37:00.480Z[UTC]
Droz,Garry,14522.966661957835,2013-06-25T20:51:17.865Z[UTC]
Colone,Siu,971136.0267276161,2015-05-20T12:57:17.421Z[UTC]
Williams,Madeleine,714877.660332704,2004-10-24T10:07:54.975Z[UTC]
Huwe,Neal,679554.2567130108,2001-01-22T20:26:55.816Z[UTC]
Lipka,Lottie,702298.526113751,2010-06-07T22:08:39.227Z[UTC]
Bryer,Ingeborg,867274.3791945894,2003-09-07T02:28:22.578Z[UTC]
Husband,Hank,294023.65039568057,2003-11-29T12:29:27.325Z[UTC]
Delao,Alfreda,110142.0176455657,2000-02-07T23:58:11.330Z[UTC]
Williams,Shu,862104.3595613817,2012-03-10T08:55:48.728Z[UTC]
Tracey,Allegra,272289.4782032306,2006-03-01T16:40:48.636Z[UTC]
Barto,Caitlin,630631.7817849328,2016-11-10T16:19:04.637Z[UTC]
Ikerd,Sindy,479457.7504732099,2014-07-10T09:43:42.572Z[UTC]
Husband,Chun,244786.4013107806,2014-09-22T15:38:10.267Z[UTC]
Cairo,Dorla,545783.5983562786,2007-08-29T23:18:08.445Z[UTC]
Lassen,Sindy,697347.644828897,2011-01-29T22:48:05.438Z[UTC]
Gish,Carlo,815574.9370809927,2001-10-12T12:11:21.950Z[UTC]
Clutter,Jeanine,253623.86629649776,2002-12-23T03:48:36.760Z[UTC]
Verona,Raina,66121.72638972405,2012-01-16T05:12:19.488Z[UTC]
Goodlow,Caitlin,690936.9259234538,2007-10-28T07:41:55.056Z[UTC]
Niebuhr,Sonny,211379.8394318132,2009-08-14T14:58:46.149Z[UTC]
Eberhard,Deedra,925215.6938363797,2014-03-29T12:29:33.563Z[UTC]
Mancino,Hank,18701.450741471635,2007-12-28T18:56:35.874Z[UTC]
Gambrel,Linnie,564995.9134480674,2004-08-14T23:57:55.661Z[UTC]
Nazzaro,Freda,544886.9704391098,2013-06-18T19:07:49.313Z[UTC]
Delara,Truman,963107.9260767805,2016-11-11T09:18:29.055Z[UTC]
Gaskin,Brady,499497.37580468634,2001-11-16T10:27:14.099Z[UTC]
Williams,Kristin,132007.65058604363,2013-04-29T05:23:22.907Z[UTC]
Tracey,Hobert,970555.4229697206,2015-07-21T16:11:53.092Z[UTC]
Dawes,Saran,96124.35358140917,2008-03-04T00:49:59.001Z[UTC]
Melby,Christie,272222.9498209428,2013-05-30T02:30:03.555Z[UTC]
Gaskin,Christie,390945.91628992587,2015-04-07T13:56:41.878Z[UTC]
Easterly,Layne,385657.97437765443,2004-01-19T02:10:14.421Z[UTC]
Mccrea,Jeanine,357277.34355058067,2013-12-10T13:00:11.116Z[UTC]
Crown,Liz,80538.38731800436,2010-05-10T04:31:56.283Z[UTC]
Nowland,Wilton,911736.4326859454,2000-10-28T04:40:22.503Z[UTC]
Hawley,Jesusa,25105.78559542619,2005-06-27T09:59:56.122Z[UTC]
Billick,Tennie,97640.63956007807,2007-12-21T00:27:16.479Z[UTC]
Niehaus,Layne,346286.2668929352,2001-01-12T21:22:53.536Z[UTC]
Shillings,Shu,748903.1599987886,2011-03-28T08:58:18.097Z[UTC]
Fansler,Tomasa,960168.9144831813,2012-04-06T02:09:41.426Z[UTC]
Cairo,Virginia,116467.80953321446,2009-07-16T03:28:36.417Z[UTC]
Clayton,Karla,970016.3976821218,2007-06-11T12:43:13.206Z[UTC]
Skowron,Doretha,60791.85374304443,2000-01-26T23:41:52.931Z[UTC]
Baughman,Saran,619147.1654143967,2016-03-01T22:05:32.309Z[UTC]
Miers,Reba,897170.3019249862,2011-02-04T06:47:04.666Z[UTC]
Colone,Saran,100418.39495932328,2004-03-24T04:19:00.328Z[UTC]
Nisbet,Shizuko,326211.9497078035,2009-04-27T08:03:18.771Z[UTC]
Radigan,Karla,116921.37522778689,2013-04-28T22:20:50.146Z[UTC]
Rosario,Neal,5625.144505821358,2010-11-30T13:37:52.982Z[UTC]
Chausse,Domingo,54119.58997757685,2008-07-05T23:21:34.658Z[UTC]
Wafford,Velda,735604.0240807724,2010-12-17T08:17:56.921Z[UTC]
Selley,Bobby,581214.111037706,2007-06-11T12:20:22.338Z[UTC]
Bass,Ocie,850487.8333619758,2016-07-20T15:54:05.593Z[UTC]
Lafortune,Christie,45422.94490074499,2002-08-26T18:36:06.812Z[UTC]
Bourgoin,Jeanine,304661.8304803597,2012-06-06T16:20:26.920Z[UTC]
Delao,Eli,305424.4292479394,2013-06-15T14:59:55.752Z[UTC]
Besse,Neal,122417.37644093932,2007-03-12T07:29:51.448Z[UTC]
Vanderpol,Virginia,765091.4148153072,2016-05-31T16:46:04.820Z[UTC]
Quinteros,Felicia,837331.8174303279,2008-12-11T17:52:54.166Z[UTC]
Wafford,Reggie,607504.7963151651,2005-06-07T14:08:37.598Z[UTC]
Wishart,Christie,24611.03617432037,2004-03-23T11:02:26.507Z[UTC]
Geller,Tamala,636118.4218954548,2006-05-16T02:47:08.243Z[UTC]
Illingworth,Fumiko,671240.5143087787,2011-02-01T15:16:35.772Z[UTC]
Eberhard,Loretta,-45230.43128634454,2000-09-01T20:27:47.621Z[UTC]
Mancino,Jacquelynn,332856.00325817574,2004-08-11T10:04:28.396Z[UTC]
Sperber,Sam,984686.2764810482,2002-08-17T09:28:16.568Z[UTC]
Carrasco,Lottie,625472.3157695178,2015-09-15T19:22:05.655Z[UTC]
Fansler,Alfreda,273042.0944453725,2006-12-19T15:49:56.302Z[UTC]
Yokum,Garry,883309.1012032542,2008-02-22T13:06:11.880Z[UTC]
Barnette,Samara,540366.7401195061,2016-08-04T13:59:15.992Z[UTC]
Shows,Blanch,39359.59521729406,2001-07-30T13:34:45.452Z[UTC]
Lafortune,Onita,922081.901568818,2013-02-15T05:21:05.237Z[UTC]
Buckler,Bobby,462253.77461202175,2001-07-07T21:36:09.450Z[UTC]
Tardif,Christie,261839.35684994707,2002-11-22T15:55:44.908Z[UTC]
Betterton,Fumiko,281402.8522526828,2003-02-15T14:09:27.741Z[UTC]
Eberhard,Beth,996022.0734722114,2010-08-21T09:49:59.129Z[UTC]
Frame,Doretha,511070.3278937994,2010-05-05T15:35:26.980Z[UTC]
Tracey,Carlo,504204.3685482306,2008-08-03T19:05:06.308Z[UTC]
Corby,Joline,888487.048609276,2011-11-23T06:55:42.597Z[UTC]
Wishart,Shu,969913.1835148478,2012-12-02T08:35:42.987Z[UTC]
Karle,Lottie,134145.65796702096,2005-08-19T07:48:09.965Z[UTC]
Pompei,Assunta,154075.65760173614,2016-05-15T03:58:45.951Z[UTC]
Corby,Ewa,959508.4394695022,2014-07-01T05:04:28.565Z[UTC]
Searight,Domingo,575563.104847707,2000-05-28T17:17:05.689Z[UTC]
Quinteros,Delbert,865013.8084748635,2014-10-19T14:28:03.971Z[UTC]
Natali,Ingrid,243863.78732389054,2001-08-18T16:58:53.535Z[UTC]
Melby,Tennie,516429.1690535536,2011-10-05T16:24:48.256Z[UTC]
Viger,Fumiko,858028.0591737814,2004-12-29T10:03:45.914Z[UTC]
Searight,Truman,652330.0402671184,2013-07-04T23:29:17.796Z[UTC]
Croff,Caitlin,394350.15128524933,2013-01-12T22:15:45.594Z[UTC]
Benitez,Truman,-27025.977474967996,2007-09-10T12:17:01.455Z[UTC]
Illingworth,Domingo,71098.55696024583,2000-09-24T21:51:22.436Z[UTC]
Barto,Tina,984762.5732162587,2002-08-13T13:25:55.662Z[UTC]
Stroop,Josefa,812848.1932818377,2013-03-05T13:12:33.027Z[UTC]
Trinidad,Caitlin,-25878.74176351834,2012-02-17T21:38:42.013Z[UTC]
Shilling,Bradley,640134.026455309,2012-07-30T22:29:52.082Z[UTC]
Vital,Jeanine,892647.7897044601,2012-03-11T05:03:00.115Z[UTC]
Canton,Kathline,-14552.610741583638,2001-08-29T11:45:32.763Z[UTC]
Bradley,Jonas,861011.1395043933,2016-07-15T17:06:20.133Z[UTC]
Corby,Sharen,356468.19684029446,2003-09-07T16:27:19.121Z[UTC]
Burch,Carlo,79620.36777451595,2000-07-05T10:59:20.411Z[UTC]
Mincey,Evangelina,832281.7540524986,2004-09-01T21:59:49.607Z[UTC]
Buckler,Sindy,-26973.41827464052,2001-02-19T18:32:51.780Z[UTC]
Hagerman,Carolyn,634308.0430524945,2000-08-02T01:26:19.792Z[UTC]
Besse,Liz,901854.5542753267,2016-06-23T21:18:50.308Z[UTC]
Burtch,Noe,480046.5065658431,2012-12-16T19:44:37.176Z[UTC]
Simone,Lannie,47925.836247245155,2007-10-07T06:45:14.106Z[UTC]
Ballesteros,Bobby,570916.9129705464,2014-06-06T12:34:28.562Z[UTC]
Wingler,Marguerita,402548.04018718307,2006-04-10T05:54:18.815Z[UTC]
Billick,Orville,841983.0724381938,2015-05-27T13:08:48.348Z[UTC]
Gish,Onita,183034.51153743657,2013-05-11T05:45:29.099Z[UTC]
Tardif,Catina,515471.1378866673,2012-06-04T13:54:59.149Z[UTC]
Gambrel,Truman,935460.9438745725,2006-06-02T02:09:33.491Z[UTC]
Goulding,Orville,522014.8052131351,2009-08-23T04:20:26.234Z[UTC]
Korhonen,Reggie,41620.11592485251,2004-04-05T10:55:37.100Z[UTC]
Verona,Velda,214337.6886172843,2007-01-28T11:58:38.695Z[UTC]
Sperber,Vertie,466663.04976116953,2011-09-27T15:25:01.803Z[UTC]
Frame,Jeanine,581418.9037418137,2005-08-23T14:49:07.671Z[UTC]
Miers,Dillon,444164.21423568245,2004-11-18T21:38:43.391Z[UTC]
Shane,Samara,751049.6729390706,2008-07-30T08:33:02.367Z[UTC]
Saylors,Garry,30752.551411248947,2007-10-06T10:26:38.419Z[UTC]
Ikerd,Doretha,832562.4886648103,2011-03-10T07:52:41.518Z[UTC]
Neuner,Thurman,888005.5073750191,2013-05-22T03:12:47.227Z[UTC]
Unknow,Christie,60744.33290325038,2011-10-01T18:26:15.854Z[UTC]
Boulden,Nohemi,95210.79979690816,2011-04-30T10:42:47.041Z[UTC]
Spindler,Reggie,335006.2708744724,2004-10-21T13:30:55.831Z[UTC]
Billick,Karry,415727.5272401419,2009-06-01T23:52:43.031Z[UTC]
Geller,Thurman,954968.7958303662,2003-08-31T23:52:16.202Z[UTC]
Bryer,Will,977886.8814987994,2001-09-04T16:40:18.128Z[UTC]
Besaw,Assunta,46907.73684015541,2011-11-18T19:18:21.101Z[UTC]
Radigan,Mack,775003.0868507484,2016-10-29T02:19:15.330Z[UTC]
Nisbet,Latoria,583666.3418110675,2014-06-24T05:16:00.107Z[UTC]
Radigan,Loretta,84211.16647197845,2007-05-14T16:08:58.847Z[UTC]
Mccrea,Mona,-213.32000393812632,2009-05-04T18:28:10.237Z[UTC]
Barnette,Carrol,562963.6278159758,2001-07-28T09:32:00.776Z[UTC]
Niehaus,Shizuko,811362.4217259301,2015-10-27T21:29:42.846Z[UTC]
Shane,Catina,536953.197900805,2016-10-18T13:52:19.421Z[UTC]
Brickey,Tamala,48800.44470869686,2005-05-30T03:50:00.361Z[UTC]
Delao,Kena,997447.3983405958,2010-11-15T18:04:00.350Z[UTC]
Brickey,Joline,215576.74163171154,2001-03-10T00:21:03.525Z[UTC]
Bryson,Rodrigo,243954.47533588833,2010-09-02T00:40:04.788Z[UTC]
Barto,Ewa,343345.34861206525,2013-10-13T15:38:13.118Z[UTC]
Vital,Enid,441818.8244417983,2002-01-12T11:42:35.195Z[UTC]
Goulding,Migdalia,-19832.529870954844,2008-12-02T00:54:53.008Z[UTC]
Gudger,Madeleine,722447.2588041712,2013-07-11T20:09:07.448Z[UTC]
Droz,Reggie,702745.5818140208,2008-10-28T08:06:25.229Z[UTC]
Fansler,Randolph,-8756.748023612636,2005-05-31T21:06:24.268Z[UTC]
Verona,Karla,900265.0334150109,2005-10-03T00:22:56.492Z[UTC]
Byrne,Loreta,741075.5620127849,2005-02-11T11:51:04.241Z[UTC]
Buckler,Karla,963419.7336995767,2001-12-02T22:32:10.826Z[UTC]
Luc,Latrina,379097.1951001144,2012-02-28T22:36:37.846Z[UTC]
Radigan,Onita,118166.89999269269,2012-06-23T02:37:56.993Z[UTC]
Bryson,Alfreda,330961.6131554044,2007-02-02T02:24:33.394Z[UTC]
